server_session_id,subscriber_id,subscriber_name,smart_card_id,view_begin_time,view_end_time,purchase_time,asset_id,asset_name,price,provider_asset_id,provider_id,provider,po_id,po_name,po_type,po_folder,application_id,application_name,ticket_id,lastviewposition,bundle_info,service_package_name,bundle_pid,bundle_paid,service_package_id,entitlement_id,duration,channel_id,channel_name,view_success,teardown_reason,terminate_reason,service_group_id,device_id,content_url,hierarchy_uid,order_id,starttime,endtime,main_bundle_id,tags,total_duration,duration_progress
"8597215818425932721581842595110","859721581842593272","859721581842593272","859721581842593272","2020-02-16 16:43:15","2020-02-16 16:51:15","","30000_FTIT0120200207290450","出师表(2)","0.0","FTIT0120200207290450","30000","OTHE","600010001","名师驾到/初中语文/九年级下","4","","600010001","BJOSH5","8597215818425932721581842595110","425200","","","","","","","480.0","","","1","","","","859721581842593272","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290450%2FFTIT0120200207290450_1200%2FFTIT0120200207290450_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290450%26provider_id%3D30000%26ET%3D1581849793479%26TOKEN%3D5494a2d2d7720f40f2544ad1e8d0676e%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290450%26ET%3D1581849793536%26TOKEN%3D7a373f6317c7cb1018de0ea54ce47a06","","","","","","","420.0","1.14"
"22651715818422894881581842301289","2265171581842289488","2265171581842289488","2265171581842289488","2020-02-16 16:38:21","2020-02-16 16:58:45","","30000_FTIT0120200207290580","桃花源记(1)","0.0","FTIT0120200207290580","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","22651715818422894881581842301289","285612","","","","","","","1224.0","","","1","","","","2265171581842289488","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290580%2FFTIT0120200207290580_1200%2FFTIT0120200207290580_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290580%26provider_id%3D30000%26ET%3D1581849490212%26TOKEN%3D2fda3219a05bf9ef48397e6a9b34717c%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290580%26ET%3D1581849490213%26TOKEN%3Dac12eb28a3747b0d0b0765aea5c60707","","","","","","","360.0","3.4"
"4217015818427003601581842701400","421701581842700360","421701581842700360","421701581842700360","2020-02-16 16:45:01","2020-02-16 16:52:17","","30000_FTIT0120200207290476","社戏(1)","0.0","FTIT0120200207290476","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","4217015818427003601581842701400","433769","","","","","","","436.0","","","1","","","","421701581842700360","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290476%2FFTIT0120200207290476_1200%2FFTIT0120200207290476_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290476%26provider_id%3D30000%26ET%3D1581849902375%26TOKEN%3Dd0e55635a0f624b903a16e9c48a7c5ba%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290476%26ET%3D1581849900794%26TOKEN%3Dc9b270ff91e1cfb4062f3905edc4ef87","","","","","","","420.0","1.04"
"6657115818431518911581843152947","665711581843151891","665711581843151891","665711581843151891","2020-02-16 16:52:32","2020-02-16 16:56:12","","30000_FTIT0120200202289345","为什么雨果可以写出浪漫主义代表作《巴黎圣母院》","0.0","FTIT0120200202289345","30000","OTHE","600010001","名师驾到/名著阅读/巴黎圣母院","4","","600010001","BJOSH5","6657115818431518911581843152947","217240","","","","","","","220.0","","","1","","","","665711581843151891","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200202%2FFMOV0120200202289345%2FFTIT0120200202289345_1200%2FFTIT0120200202289345_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200202289345%26provider_id%3D30000%26ET%3D1581850354402%26TOKEN%3Deffac9bfbb122c4575eb03d7583f511f%3Fa%3D1%26provider_asset_id%3DFTIT0120200202289345%26ET%3D1581850352131%26TOKEN%3D331663821895fcb24228f19add90c450","","","","","","","600.0","0.37"
"12365215818432846041581843288763","1236521581843284604","1236521581843284604","1236521581843284604","2020-02-16 16:54:48","2020-02-16 16:55:34","","10011_GTIT0120121212200135","长方体和正方体的认识","0.0","GTIT0120121212200135","10011","BJSZXX","600010001","北京数字学校/小学课堂/五年级下/数学","4","","600010001","BJOSH5","12365215818432846041581843288763","23782","","","","","","","46.0","","","0","","Error Code:3;details:PIPELINE_ERROR_DECODE","","1236521581843284604","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200212%2FGTIT0120140623200212_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200135%26provider_id%3D10011%26ET%3D1581850470650%26TOKEN%3Dd2264a5797ddcb3d158319a25a45e81c%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200135%26ET%3D1581850484923%26TOKEN%3Db45fa98df84c148b2b8e5a7917be8822","","","","","","","1800.0","0.03"
"60304115818433203281581843327178","6030411581843320328","6030411581843320328","6030411581843320328","2020-02-16 16:55:27","2020-02-16 16:56:03","","10011_GTIT0120130222200348","The mountain bike race(2)","0.0","GTIT0120130222200348","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/外语","4","","600010001","pinggu","60304115818433203281581843327178","23","","","","","","","36.0","","","0","","Error Code:3;details:undefined","","6030411581843320328","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200422%2FGTIT0120140623200422_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130222200348%26provider_id%3D10011%26ET%3D1581850534339%26TOKEN%3D10309e4101aeea769c9ce6b8004a5df0%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200348%26ET%3D1581850520622%26TOKEN%3D24b249e36dc60ca123883c09561f19f8","","","","","","","1800.0","0.02"
"54670315818414475991581842313799","5467031581841447599","5467031581841447599","5467031581841447599","2020-02-16 16:38:33","2020-02-16 16:56:14","","10011_GTIT0120130218200006","体积和体积单位","0.0","GTIT0120130218200006","10011","BJSZXX","600010001","北京数字学校/小学课堂/五年级下/数学","4","","600010001","pinggu","54670315818414475991581842313799","1722080","","","","","","","1061.0","","","1","","","","5467031581841447599","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200226%2FGTIT0120140623200226_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130218200006%26provider_id%3D10011%26ET%3D1581848645212%26TOKEN%3Db3dcebb06650b888c186d56036dbd126%3Fa%3D1%26provider_asset_id%3DGTIT0120130218200006%26ET%3D1581848647924%26TOKEN%3D5186cfec0c29508eee935c176b7a32b0","","","","","","","1680.0","0.63"
"6751315818431734811581843175450","675131581843173481","675131581843173481","675131581843173481","2020-02-16 16:52:55","2020-02-16 16:54:08","","10011_GTIT0120121212200075","小数的意义（一）","0.0","GTIT0120121212200075","10011","BJSZXX","600010001","北京数字学校/小学课堂/四年级下/数学","4","","600010001","BJOSH5","6751315818431734811581843175450","63962","","","","","","","73.0","","","0","","Error Code:3;details:PIPELINE_ERROR_DECODE","","675131581843173481","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200011%2FGTIT0120140623200011_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200075%26provider_id%3D10011%26ET%3D1581850373801%26TOKEN%3D1550f1533c70d8dc3e2125d1c83c5304%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200075%26ET%3D1581850373762%26TOKEN%3Db96a43815ce37d5d6202c25ec96b53ad","","","","","","","1740.0","0.04"
"20783115818434126531581843414997","2078311581843412653","2078311581843412653","2078311581843412653","2020-02-16 16:56:54","2020-02-16 16:57:42","","10011_GTIT0120121205200187","认识100以内的数练习（二）","0.0","GTIT0120121205200187","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级下/数学","4","","600010001","BJOSH5","20783115818434126531581843414997","45160","","","","","","","48.0","","","1","","","","2078311581843412653","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200220%2FGTIT0120140620200220_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121205200187%26provider_id%3D10011%26ET%3D1581850611261%26TOKEN%3Dbabd73416481aa6636e4f8256ec82961%3Fa%3D1%26provider_asset_id%3DGTIT0120121205200187%26ET%3D1581850612945%26TOKEN%3Df1da4551695ed9c1955777fe06f9741f","","","","","","","1200.0","0.04"
"26667915818432779141581843279062","2666791581843277914","2666791581843277914","2666791581843277914","2020-02-16 16:54:39","2020-02-16 16:56:52","","10011_GTIT0120130130200188","Today is Monday (1)","0.0","GTIT0120130130200188","10011","BJSZXX","600010001","北京数字学校/小学课堂/四年级下/外语","4","","600010001","BJOSH5","26667915818432779141581843279062","560440","","","","","","","133.0","","","1","","","","2666791581843277914","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200042%2FGTIT0120140623200042_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130130200188%26provider_id%3D10011%26ET%3D1581850477806%26TOKEN%3D152f98d17bcebd33d9489438663c2403%3Fa%3D1%26provider_asset_id%3DGTIT0120130130200188%26ET%3D1581850478133%26TOKEN%3D47915abe68f3471f6bfd8dc0aab0822a","","","","","","","1800.0","0.07"
"17765115818423553041581842356986","1776511581842355304","1776511581842355304","1776511581842355304","2020-02-16 16:39:16","2020-02-16 16:50:14","","10094_GTIT0120170830200236","ea在单词中的发音","0.0","GTIT0120170830200236","10094","BJSZXXWKC","600010001","北京数字学校微课/小学/小学英语微课/自然拼读","4","","600010001","BJOSH5","17765115818423553041581842356986","493080","","","","","","","658.0","","","1","","","","1776511581842355304","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans%2F20170830%2FGMOV0120170830200236%2FGTIT0120170830200236_1200.m3u8%3Fa%3D1%26assetID%3DGTIT0120170830200236%26provider_id%3D10094%26ET%3D1581849556397%26TOKEN%3D894e8012a0efd7fe88a4aaa73a4fa833%3Fa%3D1%26provider_asset_id%3DGTIT0120170830200236%26ET%3D1581849556558%26TOKEN%3Dce40965fc5d14e943fe5bed27e215489","","","","","","","480.0","1.37"
"15146015818435618351581843562780","1514601581843561835","1514601581843561835","1514601581843561835","2020-02-16 16:59:22","2020-02-16 16:59:32","","30000_FTIT0120200207290476","社戏(1)","0.0","FTIT0120200207290476","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","15146015818435618351581843562780","0","","","","","","","10.0","","","1","","","","1514601581843561835","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290476%2FFTIT0120200207290476_1200%2FFTIT0120200207290476_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290476%26provider_id%3D30000%26ET%3D1581850762567%26TOKEN%3Dae907cc87be5f2f68a80ac99472a4cd7%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290476%26ET%3D1581850762165%26TOKEN%3D7800fd27a57f413d72c3e7a2ebc425eb","","","","","","","420.0","0.02"
"91406215818434975041581843511901","9140621581843497504","9140621581843497504","9140621581843497504","2020-02-16 16:58:31","2020-02-16 16:58:53","","10011_GTIT0120130222200202","口算乘法（一）","0.0","GTIT0120130222200202","10011","BJSZXX","600010001","北京数字学校/小学课堂/三年级下/数学","4","","600010001","BJOSH5","91406215818434975041581843511901","26034","","","","","","","22.0","","","1","","","","9140621581843497504","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140506%2FGMOV0120140506200753%2FGTIT0120140506200753_800.m3u8%3Fa%3D1%26assetID%3DGIPD0120130222200202%26provider_id%3D10011%26ET%3D1581850697739%26TOKEN%3Dc18b014ba54ff128c9ee4ca82f9dc636%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200202%26ET%3D1581850697811%26TOKEN%3D06be305ad995077c466f8178fca8a8a7","","","","","","","1740.0","0.01"
"48295915818431309561581843132059","4829591581843130956","4829591581843130956","4829591581843130956","2020-02-16 16:52:12","2020-02-16 16:53:02","","10011_GTIT0120120814200113","数一数","0.0","GTIT0120120814200113","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级上/数学","4","","600010001","BJOSH5","48295915818431309561581843132059","1002930","","","","","","","50.0","","","1","","","","4829591581843130956","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200155%2FGTIT0120140620200155_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120120814200113%26provider_id%3D10011%26ET%3D1581850333164%26TOKEN%3Da0d460999c8a59318a286bc834b20365%3Fa%3D1%26provider_asset_id%3DGTIT0120120814200113%26ET%3D1581850331261%26TOKEN%3Ddb8d0b46a2450e42673f8768ebddac2d","","","","","","","1260.0","0.04"
"17816215818434753441581843477678","1781621581843475344","1781621581843475344","1781621581843475344","2020-02-16 16:57:57","2020-02-16 16:58:08","","10094_GTIT0120170830201492","借助字源理解字义、区分易错字","0.0","GTIT0120170830201492","10094","BJSZXXWKC","600010001","北京数字学校微课/小学/小学语文微课/汉字","4","","600010001","BJOSH5","17816215818434753441581843477678","115518","","","","","","","11.0","","","1","","","","1781621581843475344","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans%2F20170830%2FGMOV0120170830201492%2FGTIT0120170830201492_1200.m3u8%3Fa%3D1%26assetID%3DGTIT0120170830201492%26provider_id%3D10094%26ET%3D1581850675966%26TOKEN%3Df9381ff6fca277de5071548f7db19af9%3Fa%3D1%26provider_asset_id%3DGTIT0120170830201492%26ET%3D1581850675624%26TOKEN%3D66bc9896e1548160df03c54679e37999","","","","","","","360.0","0.03"
"22971415818432986711581843302355","2297141581843298671","2297141581843298671","2297141581843298671","2020-02-16 16:55:02","2020-02-16 16:55:02","","10011_GTIT0120130521200178","The mountain bike race(1)","0.0","GTIT0120130521200178","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/外语","4","","600010001","pinggu","22971415818432986711581843302355","0","","","","","","","0.0","","","0","","Error Code:3;details:undefined","","2297141581843298671","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200418%2FGTIT0120140623200418_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130521200178%26provider_id%3D10011%26ET%3D1581850512637%26TOKEN%3D2b7cf558fbbd976832733b5d01f972da%3Fa%3D1%26provider_asset_id%3DGTIT0120130521200178%26ET%3D1581850498926%26TOKEN%3D5a593aaa9e14aee184ce145f4279dada","","","","","","","1680.0","0.0"
"10122415818430989811581843100170","1012241581843098981","1012241581843098981","1012241581843098981","2020-02-16 16:51:40","2020-02-16 16:51:42","","10011_GTIT0120121212200055","有余数除法","0.0","GTIT0120121212200055","10011","BJSZXX","600010001","北京数字学校/小学课堂/二年级下/数学","4","","600010001","BJOSH5","10122415818430989811581843100170","0","","","","","","","2.0","","","0","","Error Code:4;details:MEDIA_ELEMENT_ERROR: Format error","","1012241581843098981","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200399%2FGTIT0120140620200399_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200055%26provider_id%3D10011%26ET%3D1581850337320%26TOKEN%3D3671f22ff13065f33b675698e66b3728%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200055%26ET%3D1581850299299%26TOKEN%3De55e8d0524912051af451ce9e3c632c3","","","","","","","1200.0","0.0"
"22971415818432986711581843315466","2297141581843298671","2297141581843298671","2297141581843298671","2020-02-16 16:55:15","2020-02-16 16:55:17","","10011_GTIT0120130521200178","The mountain bike race(1)","0.0","GTIT0120130521200178","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/外语","4","","600010001","pinggu","22971415818432986711581843315466","15","","","","","","","2.0","","","1","","","","2297141581843298671","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200418%2FGTIT0120140623200418_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130521200178%26provider_id%3D10011%26ET%3D1581850512637%26TOKEN%3D2b7cf558fbbd976832733b5d01f972da%3Fa%3D1%26provider_asset_id%3DGTIT0120130521200178%26ET%3D1581850498926%26TOKEN%3D5a593aaa9e14aee184ce145f4279dada","","","","","","","1680.0","0.0"
"64264615818432213051581843223495","6426461581843221305","6426461581843221305","6426461581843221305","2020-02-16 16:53:43","2020-02-16 16:53:54","","10011_GTIT0120130222200202","口算乘法（一）","0.0","GTIT0120130222200202","10011","BJSZXX","600010001","北京数字学校/小学课堂/三年级下/数学","4","","600010001","BJOSH5","64264615818432213051581843223495","8804","","","","","","","11.0","","","1","","","","6426461581843221305","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140506%2FGMOV0120140506200753%2FGTIT0120140506200753_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130222200202%26provider_id%3D10011%26ET%3D1581850421537%26TOKEN%3De6cf1f7171b2ac0d03f71ed3f331ad8a%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200202%26ET%3D1581850421564%26TOKEN%3Db70674ffb4dde41663ae4371add1c327","","","","","","","1740.0","0.01"
"91406215818434975041581843499265","9140621581843497504","9140621581843497504","9140621581843497504","2020-02-16 16:58:19","2020-02-16 16:58:31","","10011_GTIT0120130222200202","口算乘法（一）","0.0","GTIT0120130222200202","10011","BJSZXX","600010001","北京数字学校/小学课堂/三年级下/数学","4","","600010001","BJOSH5","91406215818434975041581843499265","0","","","","","","","12.0","","","1","","","","9140621581843497504","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140506%2FGMOV0120140506200753%2FGTIT0120140506200753_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130222200202%26provider_id%3D10011%26ET%3D1581850697739%26TOKEN%3D67b05a4857e4dc1c269bcbf2d690f3f3%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200202%26ET%3D1581850697801%26TOKEN%3D2f4e8cd2378d134ad6a44afca54e58eb","","","","","","","1740.0","0.01"
"23908415818431463411581843153258","2390841581843146341","2390841581843146341","2390841581843146341","2020-02-16 16:52:33","2020-02-16 16:52:45","","10011_GTIT0120140804200707","算法与程序框图-1","0.0","GTIT0120140804200707","10011","BJSZXX","600010001","北京数字学校/高中课堂/数学/必修3","4","","600010001","BJOSH5","23908415818431463411581843153258","434646","","","","","","","12.0","","","1","","","","2390841581843146341","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140804%2FGMOV0120140804200707%2FGTIT0120140804200707_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120140804200707%26provider_id%3D10011%26ET%3D1581850347441%26TOKEN%3Da65f159f4f8186bde874aaea29b8ce75%3Fa%3D1%26provider_asset_id%3DGTIT0120140804200707%26ET%3D1581850346673%26TOKEN%3D506763f8ce20edd72b2c7fe00cd75359","","","","","","","2400.0","0.01"
"54873115818432549251581843255781","5487311581843254925","5487311581843254925","5487311581843254925","2020-02-16 16:54:15","2020-02-16 16:54:17","","30000_FTIT0120200205289858","木兰诗（1）","0.0","FTIT0120200205289858","30000","OTHE","600010001","名师驾到/初中语文/七年级下","4","","600010001","BJOSH5","54873115818432549251581843255781","0","","","","","","","2.0","","","1","","","","5487311581843254925","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200205%2FFMOV0120200205289858%2FFTIT0120200205289858_1200%2FFTIT0120200205289858_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200205289858%26provider_id%3D30000%26ET%3D1581850453231%26TOKEN%3D20d0d156e5b3552f4cb8e6f1950a224a%3Fa%3D1%26provider_asset_id%3DFTIT0120200205289858%26ET%3D1581850455182%26TOKEN%3D176a51d91c44530dd165bca8305c6406","","","","","","","480.0","0.0"
"78278715818432603651581843262803","7827871581843260365","7827871581843260365","7827871581843260365","2020-02-16 16:54:22","2020-02-16 16:59:50","","10011_GTIT0120130319200239","基本功1","0.0","GTIT0120130319200239","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级下/体育","4","","600010001","BJOSH5","78278715818432603651581843262803","326657","","","","","","","328.0","","","1","","","","7827871581843260365","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20130319%2FGMOV0120130319200239%2FGTIT0120130319200239_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130319200239%26provider_id%3D10011%26ET%3D1581850461388%26TOKEN%3D49bbeb310964a071136eee6f7d50b414%3Fa%3D1%26provider_asset_id%3DGTIT0120130319200239%26ET%3D1581850460639%26TOKEN%3Dfa55b0b1eacc24e711d467571020b70e","","","","","","","1200.0","0.27"
"51818215818428557181581842857320","5181821581842855718","5181821581842855718","5181821581842855718","2020-02-16 16:47:37","2020-02-16 16:53:47","","30000_FTIT0120200207290580","桃花源记(1)","0.0","FTIT0120200207290580","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","51818215818428557181581842857320","369386","","","","","","","370.0","","","1","","","","5181821581842855718","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290580%2FFTIT0120200207290580_1200%2FFTIT0120200207290580_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290580%26provider_id%3D30000%26ET%3D1581850055745%26TOKEN%3Da85fe842d5debd8884f6e9f75eaa856e%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290580%26ET%3D1581850056191%26TOKEN%3D4badb502bcbea0ae2f5cf5ae90099b42","","","","","","","360.0","1.03"
"7956715818441880711581844188932","795671581844188071","795671581844188071","795671581844188071","2020-02-16 17:09:48","2020-02-16 17:09:49","","10011_GTIT0120121128200040","认数1、2、3、4、5","0.0","GTIT0120121128200040","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级上/数学","4","","600010001","BJOSH5","7956715818441880711581844188932","0","","","","","","","1.0","","","0","","Error Code:3;details:undefined","","795671581844188071","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200159%2FGTIT0120140620200159_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121128200040%26provider_id%3D10011%26ET%3D1581851388337%26TOKEN%3D483dfbd0053b24850a267a8300a4736d%3Fa%3D1%26provider_asset_id%3DGTIT0120121128200040%26ET%3D1581851388468%26TOKEN%3Dfce55b03c8b45eeaa5fa5d2f1535725d","","","","","","","1200.0","0.0"
"82303615818440300331581844030813","8230361581844030033","8230361581844030033","8230361581844030033","2020-02-16 17:07:10","2020-02-16 17:07:14","","10011_GTIT0120120814200113","数一数","0.0","GTIT0120120814200113","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级上/数学","4","","600010001","BJOSH5","82303615818440300331581844030813","0","","","","","","","4.0","","","0","","Error Code:3;details:undefined","","8230361581844030033","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200155%2FGTIT0120140620200155_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120120814200113%26provider_id%3D10011%26ET%3D1581851230340%26TOKEN%3D49d515457c9e574d8635c1e689f2d495%3Fa%3D1%26provider_asset_id%3DGTIT0120120814200113%26ET%3D1581851230400%26TOKEN%3Da0ee8338592003ea580cf21ea7614192","","","","","","","1260.0","0.0"
"5626115818433683451581843369699","562611581843368345","562611581843368345","562611581843368345","2020-02-16 16:56:09","2020-02-16 17:05:10","","30000_FTIT0120200206290252","力","0.0","FTIT0120200206290252","30000","OTHE","600010001","名师驾到/初中物理/八年级下","4","","600010001","BJOSH5","5626115818433683451581843369699","536643","","","","","","","541.0","","","1","","","","562611581843368345","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200206%2FFMOV0120200206290252%2FFTIT0120200206290252_1200%2FFTIT0120200206290252_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200206290252%26provider_id%3D30000%26ET%3D1581850569373%26TOKEN%3Dbc5fec4fb18640c96092ed7902d2c1b6%3Fa%3D1%26provider_asset_id%3DFTIT0120200206290252%26ET%3D1581850568675%26TOKEN%3D5e717551c846e8402d354d871a16b134","","","","","","","540.0","1.0"
"90792815818437166501581843717459","9079281581843716650","9079281581843716650","9079281581843716650","2020-02-16 17:01:57","2020-02-16 17:01:58","","10011_GTIT0120121212200075","小数的意义（一）","0.0","GTIT0120121212200075","10011","BJSZXX","600010001","北京数字学校/小学课堂/四年级下/数学","4","","600010001","pinggu","90792815818437166501581843717459","0","","","","","","","1.0","","","1","","","","9079281581843716650","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200011%2FGTIT0120140623200011_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200075%26provider_id%3D10011%26ET%3D1581850916571%26TOKEN%3D8c7def8ab62c0f71fc6e1cbb44812f5a%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200075%26ET%3D1581850916934%26TOKEN%3D76c27471d4e79bb2463510d4b7a58115","","","","","","","1740.0","0.0"
"9457715818439696141581843971525","945771581843969614","945771581843969614","945771581843969614","2020-02-16 17:06:11","2020-02-16 17:06:11","","10011_GTIT0120121207200064","圆柱的认识","0.0","GTIT0120121207200064","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/数学","4","","600010001","BJOSH5","9457715818439696141581843971525","0","","","","","","","0.0","","","1","","","","945771581843969614","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200391%2FGTIT0120140623200391_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121207200064%26provider_id%3D10011%26ET%3D1581851023671%26TOKEN%3Dfbb98d7f5027d254cad674269983e2f9%3Fa%3D1%26provider_asset_id%3DGTIT0120121207200064%26ET%3D1581851169981%26TOKEN%3Df8067f71cda634e5429e887c7672c05e","","","","","","","1740.0","0.0"
"560615818438238081581843845171","56061581843823808","56061581843823808","56061581843823808","2020-02-16 17:04:05","2020-02-16 17:05:28","","30000_FTIT0120200207290476","社戏(1)","0.0","FTIT0120200207290476","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","560615818438238081581843845171","81768","","","","","","","83.0","","","1","","","","56061581843823808","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290476%2FFTIT0120200207290476_1200%2FFTIT0120200207290476_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290476%26provider_id%3D30000%26ET%3D1581851023762%26TOKEN%3De06493c616bf7231a80b29b20e8485dc%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290476%26ET%3D1581851024067%26TOKEN%3D6159cae5a5b2f247c612bbb9d3975139","","","","","","","420.0","0.2"
